Make,Year of manufacture,Condition,Mileage,Engine Size,Fuel,Transmission,Price,Build
toyota,2007,nigerian used,85851,1500,petrol,automatic,1365000.0,
toyota,2007,nigerian used,191517,1300,petrol,manual,1155000.0,
mercedes-benz,2005,nigerian used,155231,35,petrol,automatic,1050000.0,
toyota,2002,nigerian used,313177,3000,petrol,automatic,1872000.0,
mercedes-benz,2014,nigerian used,143207,3500,petrol,automatic,9000000.0,SUV
volkswagen,2008,nigerian used,142533,2500,petrol,automatic,2250000.0,
toyota,2014,nigerian used,92814,1800,petrol,automatic,3150000.0,
hyundai,2007,nigerian used,134188,2400,petrol,automatic,1155000.0,
volkswagen,2008,nigerian used,222354,2500,petrol,automatic,2026000.0,
volkswagen,1998,nigerian used,203234,2000,petrol,automatic,1155000.0,
opel,2005,nigerian used,218560,1600,petrol,manual,1800000.0,
toyota,2004,nigerian used,161352,1400,diesel,automatic,1260000.0,
toyota,2011,foreign used,98103,2500,petrol,automatic,3990000.0,
toyota,2008,nigerian used,308380,2500,petrol,automatic,1074000.0,
mercedes-benz,2006,foreign used,104962,3500,petrol,automatic,3990000.0,
toyota,2009,foreign used,130789,2700,petrol,automatic,3952000.0,
mercedes-benz,2001,nigerian used,432510,3200,petrol,automatic,1575000.0,
toyota,2018,nigerian used,49330,2500,petrol,automatic,11550000.0,
toyota,2003,nigerian used,120117,1800,petrol,automatic,1260000.0,
toyota,2007,nigerian used,446224,1800,petrol,automatic,1470000.0,
toyota,1999,nigerian used,225478,22,petrol,automatic,1040000.0,
lexus,2004,foreign used,94868,4700,petrol,automatic,7200000.0,SUV
toyota,2007,nigerian used,209333,1800,petrol,manual,1155000.0,
toyota,2014,nigerian used,92814,1800,petrol,automatic,3150000.0,
opel,2005,nigerian used,218560,1600,petrol,manual,1800000.0,
toyota,2003,foreign used,300986,2000,petrol,automatic,2625000.0,
infiniti,2002,nigerian used,109615,3500,petrol,automatic,892500.0,SUV
lexus,2004,foreign used,94868,4700,petrol,automatic,7200000.0,SUV
toyota,2010,foreign used,184530,1800,petrol,automatic,4056000.0,
toyota,2008,foreign used,86643,1500,petrol,automatic,2940000.0,
honda,2012,nigerian used,58920,2400,petrol,automatic,2512000.0,
ford,2013,foreign used,171155,3500,petrol,automatic,4935000.0,SUV
nissan,2001,nigerian used,172358,3500,petrol,automatic,1248000.0,SUV
lexus,2007,nigerian used,266358,35,petrol,automatic,3600000.0,
nissan,2012,foreign used,231941,2500,petrol,automatic,4387500.0,
toyota,2003,nigerian used,182846,1800,petrol,automatic,1785000.0,
toyota,2009,foreign used,130789,2700,petrol,automatic,3952000.0,
lexus,2002,foreign used,211561,3000,petrol,automatic,3487500.0,
bmw,2010,foreign used,277475,2500,petrol,automatic,6300000.0,SUV
toyota,2009,nigerian used,108958,2000,petrol,automatic,3432000.0,
mercedes-benz,2004,foreign used,510152,2100,diesel,automatic,3375000.0,
toyota,2008,nigerian used,87710,2500,petrol,automatic,2698000.0,
ford,2008,foreign used,258390,4600,petrol,automatic,3937500.0,
infiniti,2005,nigerian used,204946,3500,petrol,automatic,2812500.0,SUV
toyota,2007,foreign used,164013,3500,petrol,automatic,4050000.0,
acura,2016,nigerian used,163198,3500,petrol,automatic,11025000.0,SUV
lexus,2001,nigerian used,283860,3000,petrol,automatic,2600000.0,SUV
honda,2008,nigerian used,85766,3500,petrol,automatic,1687500.0,
toyota,2010,foreign used,233977,2400,petrol,automatic,5062500.0,
ford,1999,foreign used,234627,3000,petrol,automatic,1050000.0,
peugeot,2002,foreign used,295860,2500,petrol,manual,2250000.0,
toyota,2008,nigerian used,196552,1800,petrol,automatic,2700000.0,
infiniti,2002,nigerian used,109615,3500,petrol,automatic,892500.0,SUV
honda,2008,nigerian used,293360,2400,petrol,automatic,1912500.0,
toyota,2003,nigerian used,182846,1800,petrol,automatic,1785000.0,
ford,2014,nigerian used,68442,2000,petrol,automatic,5062500.0,
toyota,2001,nigerian used,350884,2200,petrol,automatic,1196000.0,
lexus,2013,foreign used,219832,3400,petrol,automatic,13500000.0,SUV
ford,1999,foreign used,234627,3000,petrol,automatic,1050000.0,
jeep,2008,foreign used,239555,3700,petrol,automatic,4500000.0,SUV
ford,2008,nigerian used,124327,4600,petrol,automatic,3937500.0,
kia,2013,nigerian used,81596,2400,petrol,automatic,3150000.0,
mercedes-benz,2001,nigerian used,158413,1800,petrol,manual,1050000.0,
toyota,2006,nigerian used,244551,4000,petrol,automatic,3150000.0,SUV
honda,2008,nigerian used,104050,2500,petrol,automatic,2025000.0,
lexus,2007,nigerian used,313140,3500,petrol,automatic,3328000.0,
toyota,1999,nigerian used,311925,3000,petrol,automatic,1350000.0,
mercedes-benz,2012,foreign used,196553,3000,petrol,automatic,5250000.0,
mercedes-benz,2001,nigerian used,158413,1800,petrol,manual,1050000.0,
lexus,2007,nigerian used,313140,3500,petrol,automatic,3328000.0,
honda,2008,nigerian used,104050,2500,petrol,automatic,2025000.0,
toyota,1999,nigerian used,311925,3000,petrol,automatic,1350000.0,
toyota,2010,nigerian used,251253,2500,petrol,automatic,2812500.0,
acura,2009,nigerian used,112,3500,petrol,automatic,3990000.0,
toyota,2012,nigerian used,231414,2400,petrol,automatic,3600000.0,
opel,2000,nigerian used,178190,1400,petrol,automatic,840000.0,
hyundai,2012,nigerian used,124219,1600,petrol,automatic,2700000.0,
lexus,2007,nigerian used,168422,3000,petrol,automatic,2625000.0,
toyota,2007,foreign used,288213,2400,petrol,automatic,3937500.0,
mercedes-benz,2010,nigerian used,248646,3000,petrol,automatic,4612500.0,
mitsubishi,2005,nigerian used,159742,3500,petrol,automatic,1012500.0,SUV
toyota,2019,foreign used,51484,2400,petrol,automatic,16875000.0,
bmw,2003,nigerian used,161352,3000,petrol,automatic,956250.0,SUV
toyota,2008,nigerian used,206410,2500,petrol,automatic,2475000.0,SUV
toyota,2003,nigerian used,136682,1800,petrol,automatic,2137500.0,
lexus,2006,foreign used,119197,3300,petrol,automatic,5850000.0,SUV
toyota,2009,nigerian used,237332,2400,petrol,automatic,2812500.0,
hyundai,2013,nigerian used,269194,2000,petrol,automatic,4095000.0,SUV
ford,2013,foreign used,226430,2500,petrol,automatic,5145000.0,SUV
lexus,2011,foreign used,207450,2500,petrol,automatic,4200000.0,
pontiac,2009,nigerian used,80355,2400,petrol,automatic,2600000.0,
ford,2001,nigerian used,88171,4200,petrol,automatic,2650000.0,
bmw,2008,foreign used,369147,3000,petrol,automatic,4725000.0,
honda,2011,nigerian used,107345,2500,petrol,automatic,1575000.0,
toyota,2004,nigerian used,196493,2400,petrol,automatic,1687500.0,
hyundai,2016,nigerian used,86812,1800,petrol,automatic,3262500.0,
toyota,2007,nigerian used,124822,2400,petrol,automatic,2812500.0,
toyota,2017,foreign used,77647,2500,petrol,automatic,12180000.0,SUV
toyota,2015,nigerian used,113843,1800,petrol,cvt,5062500.0,
honda,2009,nigerian used,132820,2400,petrol,automatic,2137500.0,
pontiac,2010,nigerian used,71119,1800,petrol,automatic,3937500.0,
toyota,2020,foreign used,57656,3500,petrol,automatic,42750000.0,SUV
volkswagen,2011,nigerian used,158400,2500,diesel,manual,1575000.0,
nissan,2007,nigerian used,136312,4000,petrol,automatic,2025000.0,SUV
chrysler,1999,nigerian used,314115,3300,petrol,automatic,997500.0,
mercedes-benz,2006,nigerian used,287580,30,petrol,automatic,1890000.0,
opel,2000,nigerian used,178190,1400,petrol,automatic,840000.0,
toyota,2013,foreign used,113150,1800,petrol,automatic,3937500.0,
chrysler,2002,nigerian used,351204,1600,petrol,manual,945000.0,
toyota,2006,nigerian used,268487,3300,petrol,automatic,2812500.0,SUV
toyota,2003,nigerian used,450912,2400,petrol,automatic,1912500.0,
toyota,2003,nigerian used,447076,1500,petrol,automatic,1462500.0,
lexus,2004,foreign used,146152,3300,petrol,automatic,4515000.0,SUV
infiniti,2003,nigerian used,195784,3500,petrol,automatic,945000.0,SUV
daihatsu,1997,nigerian used,305854,1800,petrol,manual,945000.0,
bmw,2005,nigerian used,228833,3000,petrol,automatic,1125000.0,
toyota,2003,nigerian used,367531,4000,petrol,automatic,2137500.0,SUV
opel,2008,nigerian used,158909,2500,petrol,manual,794000.0,
chevrolet,2008,nigerian used,277414,1600,petrol,automatic,840000.0,
peugeot,2000,nigerian used,123300,1400,petrol,manual,945000.0,
lexus,2001,nigerian used,227119,3000,petrol,automatic,2587500.0,SUV
toyota,2010,nigerian used,120867,1800,petrol,automatic,2700000.0,
nissan,1997,nigerian used,377755,3300,petrol,manual,840000.0,SUV
toyota,2006,foreign used,190194,3000,petrol,automatic,2940000.0,
mitsubishi,2001,nigerian used,192188,2400,petrol,automatic,892500.0,
kia,2009,nigerian used,67642,1600,petrol,automatic,2940000.0,
renault,2002,nigerian used,276254,1800,petrol,manual,840000.0,
nissan,2005,nigerian used,236550,2500,petrol,automatic,945000.0,
lexus,2008,nigerian used,164490,3500,petrol,automatic,6300000.0,SUV
toyota,2004,nigerian used,266008,2400,petrol,automatic,1872000.0,
nissan,1999,nigerian used,231986,3300,petrol,automatic,840000.0,
toyota,1997,nigerian used,393678,3400,petrol,automatic,1462500.0,SUV
honda,2003,nigerian used,320200,3000,petrol,automatic,945000.0,
toyota,2011,foreign used,80429,3500,petrol,automatic,5250000.0,
honda,2005,foreign used,108714,2500,petrol,automatic,2600000.0,
volkswagen,1995,nigerian used,299689,1800,petrol,manual,735000.0,
honda,2004,nigerian used,344102,3500,petrol,automatic,1687500.0,SUV
mitsubishi,2006,nigerian used,79755,2000,petrol,automatic,945000.0,
mazda,2006,nigerian used,273752,2300,petrol,manual,945000.0,
toyota,2006,nigerian used,363770,1800,petrol,automatic,1155000.0,
volkswagen,2002,nigerian used,260658,2000,petrol,automatic,892500.0,
volkswagen,2006,nigerian used,320732,2000,petrol,manual,945000.0,
honda,2006,nigerian used,105375,3000,petrol,automatic,1050000.0,
nissan,2001,nigerian used,318605,3500,petrol,automatic,840000.0,SUV
toyota,2004,nigerian used,266008,2400,petrol,automatic,1872000.0,
honda,2006,nigerian used,182732,3500,petrol,automatic,945000.0,
lexus,2001,nigerian used,227119,3000,petrol,automatic,2587500.0,SUV
toyota,2011,foreign used,80429,3500,petrol,automatic,5250000.0,
bmw,2001,nigerian used,90828,3000,petrol,automatic,840000.0,
toyota,2010,nigerian used,120867,1800,petrol,automatic,2700000.0,
bmw,2002,nigerian used,335038,2500,petrol,automatic,997500.0,
honda,2009,foreign used,146331,1800,petrol,automatic,3120000.0,
lexus,2008,nigerian used,164490,3500,petrol,automatic,6300000.0,SUV
honda,2004,nigerian used,272575,2400,petrol,automatic,997500.0,
toyota,1997,nigerian used,393678,3400,petrol,automatic,1462500.0,SUV
honda,2005,foreign used,108714,2500,petrol,automatic,2600000.0,
toyota,2007,foreign used,183139,2400,petrol,automatic,3465000.0,
toyota,2009,nigerian used,252898,1800,petrol,automatic,2704000.0,
nissan,2002,nigerian used,338106,3500,petrol,automatic,945000.0,SUV
honda,1999,nigerian used,287181,2300,petrol,automatic,784000.0,
mercedes-benz,2006,nigerian used,225474,3500,petrol,automatic,4500000.0,SUV
honda,1997,nigerian used,289470,2000,petrol,automatic,787500.0,SUV
mazda,2010,nigerian used,322717,2500,petrol,automatic,2100000.0,SUV
pontiac,2005,foreign used,299999,1800,petrol,automatic,3375000.0,
nissan,2001,nigerian used,318605,3500,petrol,automatic,840000.0,SUV
mazda,1998,nigerian used,272966,2000,petrol,automatic,845000.0,
toyota,2008,nigerian used,223212,1800,petrol,automatic,2700000.0,
mercedes-benz,2013,nigerian used,181876,3500,petrol,automatic,12375000.0,SUV
toyota,2010,nigerian used,140304,2000,petrol,automatic,3150000.0,
toyota,2003,nigerian used,140248,2400,petrol,automatic,1575000.0,
toyota,2005,nigerian used,273616,1800,petrol,automatic,2730000.0,
jaguar,2001,nigerian used,259080,3000,petrol,automatic,682500.0,
nissan,2005,nigerian used,163338,2500,petrol,automatic,892500.0,
toyota,2003,foreign used,209016,2400,petrol,automatic,2704000.0,
toyota,2002,nigerian used,249703,2400,petrol,automatic,1687500.0,
honda,2006,nigerian used,105375,3000,petrol,automatic,1050000.0,
honda,2006,nigerian used,182732,3500,petrol,automatic,945000.0,
chevrolet,2014,nigerian used,74781,1800,petrol,manual,913500.0,
honda,2005,nigerian used,198759,2400,petrol,automatic,1687500.0,
bmw,2001,nigerian used,90828,3000,petrol,automatic,840000.0,
honda,2003,nigerian used,507619,2400,petrol,automatic,945000.0,
chevrolet,2010,nigerian used,1800,1800,petrol,manual,840000.0,
nissan,2008,nigerian used,180591,2500,petrol,manual,751250.0,
nissan,1999,nigerian used,137900,3300,petrol,automatic,765000.0,
toyota,2002,nigerian used,257575,2500,petrol,automatic,1462500.0,
lexus,1999,nigerian used,380983,3000,petrol,automatic,1687500.0,SUV
bmw,2002,nigerian used,335038,2500,petrol,automatic,997500.0,
honda,2008,nigerian used,307372,1500,petrol,manual,852500.0,
nissan,2001,nigerian used,266361,3500,petrol,automatic,787500.0,SUV
honda,2004,nigerian used,272575,2400,petrol,automatic,997500.0,
toyota,2010,nigerian used,177112,3500,petrol,automatic,6525000.0,SUV
honda,2003,nigerian used,175967,2400,petrol,automatic,840000.0,
toyota,2002,nigerian used,490815,2400,petrol,automatic,2587500.0,
peugeot,2008,nigerian used,362099,2000,petrol,automatic,735000.0,
honda,2005,nigerian used,181490,3500,hybrid,automatic,840000.0,
toyota,2004,nigerian used,189886,4000,petrol,automatic,3375000.0,SUV
toyota,2003,foreign used,178113,1800,petrol,automatic,2812500.0,
honda,2008,nigerian used,136547,35,petrol,automatic,1785000.0,
peugeot,2000,nigerian used,210851,2000,petrol,manual,892500.0,
nissan,2006,nigerian used,244693,4000,petrol,automatic,892500.0,
toyota,2008,nigerian used,269054,2400,petrol,automatic,3206250.0,
honda,2002,nigerian used,385231,2400,petrol,automatic,945000.0,SUV
honda,1998,nigerian used,370551,2300,petrol,automatic,780000.0,
mitsubishi,2001,nigerian used,188821,3500,petrol,automatic,945000.0,SUV
lexus,2010,nigerian used,289309,3500,petrol,automatic,5287500.0,
honda,2004,nigerian used,105328,2400,petrol,automatic,792500.0,
ford,2014,foreign used,71208,3500,petrol,automatic,9000000.0,SUV
lexus,1999,nigerian used,197165,3000,petrol,automatic,2137500.0,SUV
ford,2008,nigerian used,12500,3000,petrol,automatic,1462500.0,SUV
peugeot,2008,nigerian used,93565,1600,petrol,manual,945000.0,
toyota,2014,foreign used,101408,4600,petrol,automatic,18000000.0,
mazda,2006,nigerian used,201669,3000,petrol,automatic,945000.0,
honda,2002,nigerian used,298834,1700,petrol,automatic,840000.0,
peugeot,2008,nigerian used,1157134,1500,petrol,manual,735000.0,
mazda,2002,nigerian used,217433,1800,petrol,manual,1125000.0,
honda,2005,nigerian used,557768,2400,petrol,automatic,787500.0,
hyundai,2010,foreign used,35587,2000,petrol,automatic,3375000.0,
honda,2003,nigerian used,345282,3000,petrol,automatic,997500.0,
toyota,2008,nigerian used,269054,2400,petrol,automatic,3206250.0,
nissan,2008,nigerian used,87388,2500,petrol,automatic,906000.0,
volkswagen,2005,nigerian used,92851,2000,petrol,automatic,735000.0,
ford,2014,foreign used,71208,3500,petrol,automatic,9000000.0,SUV
lexus,2010,nigerian used,289309,3500,petrol,automatic,5287500.0,
lexus,1999,nigerian used,197165,3000,petrol,automatic,2137500.0,SUV
mercedes-benz,2001,nigerian used,253961,3000,petrol,automatic,840000.0,
ford,2008,nigerian used,12500,3000,petrol,automatic,1462500.0,SUV
toyota,2014,foreign used,101408,4600,petrol,automatic,18000000.0,
honda,2003,nigerian used,176314,2400,petrol,automatic,945000.0,
nissan,2007,nigerian used,293534,2000,petrol,automatic,945000.0,
mazda,2002,nigerian used,217433,1800,petrol,manual,1125000.0,
toyota,2012,foreign used,321167,2400,petrol,automatic,6018750.0,
honda,2003,nigerian used,284117,2400,petrol,automatic,945000.0,
lexus,2005,nigerian used,258030,3300,petrol,automatic,3600000.0,SUV
honda,2003,nigerian used,176314,2400,petrol,automatic,945000.0,
honda,2012,nigerian used,93216,3500,petrol,automatic,3600000.0,
mercedes-benz,2008,foreign used,307063,3000,petrol,automatic,4784000.0,
volkswagen,2006,nigerian used,251921,2500,petrol,automatic,945000.0,
hyundai,1999,nigerian used,174634,2000,petrol,manual,682500.0,
honda,2001,nigerian used,266925,2300,petrol,automatic,936000.0,
honda,2003,nigerian used,345282,3000,petrol,automatic,997500.0,
honda,2003,nigerian used,284117,2400,petrol,automatic,945000.0,
honda,2005,nigerian used,579135,3000,petrol,automatic,997500.0,
nissan,2001,nigerian used,250035,1800,petrol,manual,787500.0,
skoda,2012,nigerian used,105308,1400,petrol,manual,1125000.0,
ford,1998,nigerian used,481659,2300,petrol,manual,840000.0,
mazda,2005,nigerian used,304471,2300,petrol,automatic,892500.0,
land rover,2008,foreign used,137794,3200,petrol,automatic,3675000.0,SUV
infiniti,2001,nigerian used,161352,3000,petrol,automatic,735000.0,
honda,2002,nigerian used,592151,200,petrol,manual,630000.0,
kia,2012,nigerian used,80198,2000,petrol,automatic,3990000.0,
honda,2004,nigerian used,261384,2400,petrol,automatic,1125000.0,
lexus,2006,nigerian used,241518,3300,hybrid,automatic,3255000.0,SUV
mercedes-benz,2010,nigerian used,104302,5500,petrol,automatic,10687500.0,
toyota,2009,foreign used,87455,2400,petrol,automatic,4050000.0,
ford,1997,nigerian used,316312,4000,petrol,automatic,840000.0,
toyota,2008,nigerian used,72138,2400,petrol,automatic,3640000.0,SUV
honda,1995,nigerian used,244038,2200,petrol,automatic,840000.0,
honda,2000,nigerian used,198095,2000,petrol,automatic,840000.0,SUV
honda,2004,nigerian used,433507,2400,petrol,automatic,945000.0,
mercedes-benz,2001,nigerian used,253961,3000,petrol,automatic,840000.0,
toyota,2006,nigerian used,170338,1800,petrol,automatic,1687500.0,
lexus,2013,nigerian used,131925,3500,petrol,automatic,10400000.0,
volkswagen,2001,nigerian used,346388,2000,petrol,manual,682500.0,
honda,2003,nigerian used,234442,1700,petrol,automatic,945000.0,
honda,2008,nigerian used,124967,2500,petrol,automatic,794000.0,
toyota,1998,nigerian used,9999,1800,petrol,automatic,945000.0,
ford,2012,nigerian used,71210,3500,petrol,automatic,4837500.0,SUV
honda,2005,nigerian used,94051,3500,petrol,automatic,1872000.0,SUV
ford,2011,foreign used,278934,3500,petrol,automatic,5737500.0,
lexus,2005,foreign used,176454,3000,petrol,automatic,4837500.0,SUV
honda,1999,nigerian used,445553,2300,petrol,automatic,936000.0,
toyota,2009,nigerian used,147469,2400,petrol,automatic,2587500.0,
hyundai,2003,nigerian used,82003,2000,petrol,automatic,840000.0,
chevrolet,2004,foreign used,319874,5300,petrol,automatic,3937500.0,
toyota,2008,nigerian used,142444,2500,petrol,manual,962000.0,
lexus,2008,nigerian used,280543,3500,petrol,automatic,2625000.0,
renault,2004,nigerian used,174106,2500,petrol,manual,840000.0,
